id,name,img-player,position,team,img-team,league,img-league,nation,img-nation,strong-foot,skill-moves,weak-foot,birth-date,height,workrates,type-card,over,div,han,kic,ref,spe,pos
487,Alexandre Oukidja,https://futhead.cursecdn.com/static/img/22/players/176772.png,GK,FC Metz,https://futhead.cursecdn.com/static/img/22/clubs/68.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Algeria,https://futhead.cursecdn.com/static/img/22/nations/97.png,Right,1,3,19/07/1988,184cm,Medium/Medium,Gold,78,79,73,69,83,47,78
489,Alexandro Marco Craninx Joostens,https://futhead.cursecdn.com/static/img/22/players/235213.png,GK,Molde FK,https://futhead.cursecdn.com/static/img/22/clubs/417.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Belgium,https://futhead.cursecdn.com/static/img/22/nations/7.png,Right,1,3,21/10/1995,194cm,Medium/Medium,Silver,66,67,63,62,68,36,65
490,Alexandros Paschalakis,https://futhead.cursecdn.com/static/img/22/players/240493.png,GK,PAOK,https://futhead.cursecdn.com/static/img/22/clubs/393.png,Hellas Liga,https://futhead.cursecdn.com/static/img/22/leagues/63.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Right,1,2,28/07/1989,197cm,Medium/Medium,Silver,72,79,62,65,79,51,70
491,Alexandros Safarikas,https://futhead.cursecdn.com/static/img/22/players/263742.png,GK,FC Sion,https://futhead.cursecdn.com/static/img/22/clubs/110770.png,Credit Suisse Super League,https://futhead.cursecdn.com/static/img/22/leagues/189.png,Greece,https://futhead.cursecdn.com/static/img/22/nations/22.png,Left,1,5,26/08/1999,194cm,Medium/Medium,Bronze,57,55,55,64,57,23,56
494,Alexandru Buzbuchi,https://futhead.cursecdn.com/static/img/22/players/222221.png,GK,Gaz Metan,https://futhead.cursecdn.com/static/img/22/clubs/112637.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,31/10/1993,190cm,Medium/Medium,Bronze,64,64,59,60,67,36,65
500,Alexandru Greab,https://futhead.cursecdn.com/static/img/22/players/248025.png,GK,FC Argeș,https://futhead.cursecdn.com/static/img/22/clubs/100759.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,26/05/1992,196cm,Medium/Medium,Bronze,63,57,66,52,69,33,60
510,Alexey Chernov,https://futhead.cursecdn.com/static/img/22/players/239798.png,GK,Vejle Boldklub,https://futhead.cursecdn.com/static/img/22/clubs/822.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Russia,https://futhead.cursecdn.com/static/img/22/nations/40.png,Right,1,3,3/6/1998,198cm,Medium/Medium,Bronze,56,57,55,59,57,21,57
530,Aleš Hruška,https://futhead.cursecdn.com/static/img/22/players/182959.png,GK,Viktoria Plzeň,https://futhead.cursecdn.com/static/img/22/clubs/110468.png,Česká Liga,https://futhead.cursecdn.com/static/img/22/leagues/319.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,2,23/11/1985,193cm,Medium/Medium,Silver,71,69,70,70,69,31,68
531,Aleš Mandous,https://futhead.cursecdn.com/static/img/22/players/263286.png,GK,Slavia Praha,https://futhead.cursecdn.com/static/img/22/clubs/266.png,Česká Liga,https://futhead.cursecdn.com/static/img/22/leagues/319.png,Czech Republic,https://futhead.cursecdn.com/static/img/22/nations/12.png,Right,1,3,21/04/1992,188cm,Medium/Medium,Silver,74,74,76,74,74,19,76
537,Alfie Jones,https://futhead.cursecdn.com/static/img/22/players/243202.png,GK,Crawley Town,https://futhead.cursecdn.com/static/img/22/clubs/110890.png,EFL League Two,https://futhead.cursecdn.com/static/img/22/leagues/61.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,2/10/2000,183cm,Medium/Medium,Bronze,50,56,48,45,52,22,44
542,Alfie Whiteman,https://futhead.cursecdn.com/static/img/22/players/236239.png,GK,Degerfors IF,https://futhead.cursecdn.com/static/img/22/clubs/113892.png,Allsvenskan,https://futhead.cursecdn.com/static/img/22/leagues/56.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,2/10/1998,189cm,Medium/Medium,Bronze,64,66,61,59,68,32,62
543,Alfie Whiteman,https://futhead.cursecdn.com/static/img/22/players/236239.png,GK,Spurs,https://futhead.cursecdn.com/static/img/22/clubs/18.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,England,https://futhead.cursecdn.com/static/img/22/nations/14.png,Right,1,2,2/10/1998,189cm,Medium/Medium,Bronze,64,66,61,59,68,32,62
545,Alfonso Blanco,https://futhead.cursecdn.com/static/img/22/players/183743.png,GK,León,https://futhead.cursecdn.com/static/img/22/clubs/110781.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Left,1,3,31/07/1987,182cm,Medium/Medium,Silver,69,66,69,65,71,56,68
547,Alfonso Herrero,https://futhead.cursecdn.com/static/img/22/players/235312.png,GK,Burgos CF,https://futhead.cursecdn.com/static/img/22/clubs/10846.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,21/04/1994,183cm,Medium/Medium,Silver,67,66,65,60,73,49,63
548,Alfonso Pastor,https://futhead.cursecdn.com/static/img/22/players/259530.png,GK,Sevilla FC,https://futhead.cursecdn.com/static/img/22/clubs/481.png,LaLiga Santander,https://futhead.cursecdn.com/static/img/22/leagues/53.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,2,4/10/2000,190cm,Medium/Medium,Bronze,62,69,63,66,60,23,58
550,Alfred Gomis,https://futhead.cursecdn.com/static/img/22/players/201976.png,GK,Stade Rennais FC,https://futhead.cursecdn.com/static/img/22/clubs/74.png,Ligue 1 Uber Eats,https://futhead.cursecdn.com/static/img/22/leagues/16.png,Senegal,https://futhead.cursecdn.com/static/img/22/nations/136.png,Right,1,3,5/9/1993,196cm,Medium/Medium,Gold,76,76,76,70,76,42,75
554,Alfredo Saldívar,https://futhead.cursecdn.com/static/img/22/players/187208.png,GK,Toluca,https://futhead.cursecdn.com/static/img/22/clubs/1882.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,3,9/2/1990,183cm,Medium/Medium,Silver,69,69,67,67,68,45,69
555,Alfredo Talavera,https://futhead.cursecdn.com/static/img/22/players/156433.png,GK,Pumas,https://futhead.cursecdn.com/static/img/22/clubs/1881.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,4,18/09/1982,186cm,Medium/Medium,Gold,78,80,80,70,77,58,75
562,Ali Al Mazaidi,https://futhead.cursecdn.com/static/img/22/players/191437.png,GK,Abha Club,https://futhead.cursecdn.com/static/img/22/clubs/113058.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Saudi Arabia,https://futhead.cursecdn.com/static/img/22/nations/183.png,Right,1,3,24/09/1985,190cm,Medium/Medium,Bronze,60,58,62,62,61,38,59
570,Ali Şaşal Vural,https://futhead.cursecdn.com/static/img/22/players/223709.png,GK,Sivasspor,https://futhead.cursecdn.com/static/img/22/clubs/101041.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Turkey,https://futhead.cursecdn.com/static/img/22/nations/48.png,Right,1,2,10/7/1990,187cm,Medium/Medium,Silver,69,70,66,61,74,46,69
577,Alireza Beiranvand,https://futhead.cursecdn.com/static/img/22/players/241790.png,GK,Boavista FC,https://futhead.cursecdn.com/static/img/22/clubs/1898.png,Liga Portugal,https://futhead.cursecdn.com/static/img/22/leagues/308.png,Iran,https://futhead.cursecdn.com/static/img/22/nations/161.png,Right,1,1,21/09/1992,194cm,Medium/Medium,Silver,70,77,61,63,70,42,70
579,Alisson,https://futhead.cursecdn.com/static/img/22/players/212831.png,GK,Liverpool,https://futhead.cursecdn.com/static/img/22/clubs/9.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Brazil,https://futhead.cursecdn.com/static/img/22/nations/54.png,Right,1,3,2/10/1992,191cm,Medium/Medium,Gold,89,86,86,84,89,52,90
582,Aljaž Ivačič,https://futhead.cursecdn.com/static/img/22/players/246958.png,GK,Portland Timbers,https://futhead.cursecdn.com/static/img/22/clubs/111140.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Slovenia,https://futhead.cursecdn.com/static/img/22/nations/44.png,Right,1,3,29/12/1993,188cm,Medium/Medium,Bronze,64,65,65,60,66,37,64
587,Allan McGregor,https://futhead.cursecdn.com/static/img/22/players/49000.png,GK,Rangers,https://futhead.cursecdn.com/static/img/22/clubs/86.png,cinch Premiership,https://futhead.cursecdn.com/static/img/22/leagues/50.png,Scotland,https://futhead.cursecdn.com/static/img/22/nations/42.png,Right,1,3,31/01/1982,183cm,Medium/Medium,Gold,77,77,75,70,79,36,78
601,Alphonse Areola,https://futhead.cursecdn.com/static/img/22/players/193105.png,GK,West Ham,https://futhead.cursecdn.com/static/img/22/clubs/19.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,3,27/02/1993,195cm,Medium/Medium,Gold,82,85,79,76,85,55,80
603,Altay Bayındır,https://futhead.cursecdn.com/static/img/22/players/243647.png,GK,Fenerbahçe,https://futhead.cursecdn.com/static/img/22/clubs/326.png,Süper Lig,https://futhead.cursecdn.com/static/img/22/leagues/68.png,Turkey,https://futhead.cursecdn.com/static/img/22/nations/48.png,Right,1,2,14/04/1998,198cm,Medium/Medium,Gold,77,79,73,71,81,21,77
604,Altube,https://futhead.cursecdn.com/static/img/22/players/247411.png,GK,CF Fuenlabrada,https://futhead.cursecdn.com/static/img/22/clubs/110065.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Spain,https://futhead.cursecdn.com/static/img/22/nations/45.png,Right,1,3,22/02/2000,188cm,Medium/Medium,Silver,65,64,61,65,67,16,62
608,Aly Keita,https://futhead.cursecdn.com/static/img/22/players/231489.png,GK,Östersunds FK,https://futhead.cursecdn.com/static/img/22/clubs/113173.png,Allsvenskan,https://futhead.cursecdn.com/static/img/22/leagues/56.png,Guinea,https://futhead.cursecdn.com/static/img/22/nations/118.png,Right,1,2,8/12/1986,185cm,Medium/Medium,Silver,69,70,64,79,71,21,66
627,Ameen Bukhari,https://futhead.cursecdn.com/static/img/22/players/230749.png,GK,Al Nassr,https://futhead.cursecdn.com/static/img/22/clubs/112139.png,MBS Pro League,https://futhead.cursecdn.com/static/img/22/leagues/350.png,Saudi Arabia,https://futhead.cursecdn.com/static/img/22/nations/183.png,Right,1,3,2/5/1997,194cm,Medium/Medium,Bronze,60,64,54,56,60,46,58
643,Amir Abedzadeh,https://futhead.cursecdn.com/static/img/22/players/237419.png,GK,SD Ponferradina,https://futhead.cursecdn.com/static/img/22/clubs/2023.png,LaLiga SmartBank,https://futhead.cursecdn.com/static/img/22/leagues/54.png,Iran,https://futhead.cursecdn.com/static/img/22/nations/161.png,Right,1,2,26/04/1993,186cm,Medium/Medium,Silver,74,74,70,71,75,28,73
647,Amjhad Nazih,https://futhead.cursecdn.com/static/img/22/players/260587.png,GK,Nîmes Olympique,https://futhead.cursecdn.com/static/img/22/clubs/224.png,Ligue 2 BKT,https://futhead.cursecdn.com/static/img/22/leagues/17.png,France,https://futhead.cursecdn.com/static/img/22/nations/18.png,Right,1,2,18/01/2002,192cm,Medium/Medium,Bronze,62,66,61,59,65,41,58
648,Ammar Helac,https://futhead.cursecdn.com/static/img/22/players/257304.png,GK,FK Austria Wien,https://futhead.cursecdn.com/static/img/22/clubs/256.png,Österreichische Fußball-Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/80.png,Austria,https://futhead.cursecdn.com/static/img/22/nations/4.png,Right,1,2,13/06/1998,190cm,Medium/Medium,Bronze,63,66,65,58,67,32,64
651,Amrinder Singh,https://futhead.cursecdn.com/static/img/22/players/223760.png,GK,ATK Mohun Bagan,https://futhead.cursecdn.com/static/img/22/clubs/113146.png,Hero Indian Super League,https://futhead.cursecdn.com/static/img/22/leagues/2149.png,India,https://futhead.cursecdn.com/static/img/22/nations/159.png,Right,1,1,27/05/1993,186cm,Medium/Medium,Bronze,63,63,58,53,62,44,64
663,Anatoliy Trubin,https://futhead.cursecdn.com/static/img/22/players/250753.png,GK,Shakhtar Donetsk,https://futhead.cursecdn.com/static/img/22/clubs/101059.png,Ukrayina Liha,https://futhead.cursecdn.com/static/img/22/leagues/332.png,Ukraine,https://futhead.cursecdn.com/static/img/22/nations/49.png,Right,1,2,1/8/2001,198cm,Medium/Medium,Silver,72,66,72,67,77,36,71
668,Anders Kristiansen,https://futhead.cursecdn.com/static/img/22/players/179573.png,GK,Sarpsborg 08,https://futhead.cursecdn.com/static/img/22/clubs/112199.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Norway,https://futhead.cursecdn.com/static/img/22/nations/36.png,Right,1,2,17/03/1990,185cm,Medium/Medium,Bronze,64,64,61,62,66,24,64
680,Andre Blake,https://futhead.cursecdn.com/static/img/22/players/216939.png,GK,Philadelphia,https://futhead.cursecdn.com/static/img/22/clubs/112134.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,Jamaica,https://futhead.cursecdn.com/static/img/22/nations/82.png,Right,1,2,21/11/1990,188cm,Medium/Medium,Gold,76,78,68,68,80,45,78
689,Andrea Consigli,https://futhead.cursecdn.com/static/img/22/players/163489.png,GK,Sassuolo,https://futhead.cursecdn.com/static/img/22/clubs/111974.png,Serie A TIM,https://futhead.cursecdn.com/static/img/22/leagues/31.png,Italy,https://futhead.cursecdn.com/static/img/22/nations/27.png,Right,1,3,27/01/1987,189cm,Medium/Medium,Gold,81,81,82,72,83,42,80
708,Andreas Gülstorff,https://futhead.cursecdn.com/static/img/22/players/257921.png,GK,FC Nordsjælland,https://futhead.cursecdn.com/static/img/22/clubs/1788.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,2,26/01/2003,181cm,Medium/Medium,Bronze,52,53,51,49,55,43,50
710,Andreas Hansen,https://futhead.cursecdn.com/static/img/22/players/210715.png,GK,FC Nordsjælland,https://futhead.cursecdn.com/static/img/22/clubs/1788.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,3,11/8/1995,186cm,Medium/Medium,Bronze,64,65,60,68,66,47,60
711,Andreas Hansen,https://futhead.cursecdn.com/static/img/22/players/210715.png,GK,Aalborg BK,https://futhead.cursecdn.com/static/img/22/clubs/820.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,3,11/8/1995,186cm,Medium/Medium,Bronze,64,65,60,68,66,47,60
714,Andreas Leitner,https://futhead.cursecdn.com/static/img/22/players/204922.png,GK,Admira Wacker,https://futhead.cursecdn.com/static/img/22/clubs/111821.png,Österreichische Fußball-Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/80.png,Austria,https://futhead.cursecdn.com/static/img/22/nations/4.png,Right,1,4,25/03/1994,184cm,Medium/Medium,Silver,68,69,68,62,70,24,65
715,Andreas Linde,https://futhead.cursecdn.com/static/img/22/players/207926.png,GK,Fürth,https://futhead.cursecdn.com/static/img/22/clubs/165.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,2,24/07/1993,196cm,Medium/Medium,Silver,73,76,68,66,76,48,73
716,Andreas Linde,https://futhead.cursecdn.com/static/img/22/players/207926.png,GK,Molde FK,https://futhead.cursecdn.com/static/img/22/clubs/417.png,Eliteserien,https://futhead.cursecdn.com/static/img/22/leagues/41.png,Sweden,https://futhead.cursecdn.com/static/img/22/nations/46.png,Right,1,2,24/07/1993,196cm,Medium/Medium,Silver,73,76,68,66,76,48,73
717,Andreas Luthe,https://futhead.cursecdn.com/static/img/22/players/192665.png,GK,Union Berlin,https://futhead.cursecdn.com/static/img/22/clubs/1831.png,Bundesliga,https://futhead.cursecdn.com/static/img/22/leagues/19.png,Germany,https://futhead.cursecdn.com/static/img/22/nations/21.png,Right,1,3,10/3/1987,195cm,Medium/Medium,Gold,76,77,70,61,77,38,78
724,Andreas Søndergaard,https://futhead.cursecdn.com/static/img/22/players/242297.png,GK,Wolves,https://futhead.cursecdn.com/static/img/22/clubs/110.png,Premier League,https://futhead.cursecdn.com/static/img/22/leagues/13.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,3,17/01/2001,188cm,Medium/Medium,Bronze,58,62,56,56,59,21,55
725,Andreas Søndergaard,https://futhead.cursecdn.com/static/img/22/players/242297.png,GK,Randers FC,https://futhead.cursecdn.com/static/img/22/clubs/1786.png,3F Superliga,https://futhead.cursecdn.com/static/img/22/leagues/1.png,Denmark,https://futhead.cursecdn.com/static/img/22/nations/13.png,Right,1,3,17/01/2001,188cm,Medium/Medium,Bronze,58,62,56,56,59,21,55
744,Andrei Ureche,https://futhead.cursecdn.com/static/img/22/players/251056.png,GK,Academica,https://futhead.cursecdn.com/static/img/22/clubs/113391.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,2,27/07/1998,185cm,Medium/Medium,Bronze,59,58,59,59,61,32,60
745,Andrei Vlad,https://futhead.cursecdn.com/static/img/22/players/248018.png,GK,FCSB,https://futhead.cursecdn.com/static/img/22/clubs/100761.png,Liga I,https://futhead.cursecdn.com/static/img/22/leagues/330.png,Romania,https://futhead.cursecdn.com/static/img/22/nations/39.png,Right,1,3,15/04/1999,190cm,Medium/Medium,Silver,68,67,69,69,72,36,63
747,Andres Gudiño,https://futhead.cursecdn.com/static/img/22/players/252801.png,GK,Cruz Azul,https://futhead.cursecdn.com/static/img/22/clubs/1878.png,LIGA BBVA MX,https://futhead.cursecdn.com/static/img/22/leagues/341.png,Mexico,https://futhead.cursecdn.com/static/img/22/nations/83.png,Right,1,2,27/01/1997,183cm,Medium/Medium,Bronze,62,60,60,55,65,49,60
757,Andrew Putna,https://futhead.cursecdn.com/static/img/22/players/244567.png,GK,Real Salt Lake,https://futhead.cursecdn.com/static/img/22/clubs/111065.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,2,21/10/1994,187cm,Medium/Medium,Bronze,61,60,61,60,59,24,62
758,Andrew Redmayne,https://futhead.cursecdn.com/static/img/22/players/183244.png,GK,Sydney FC,https://futhead.cursecdn.com/static/img/22/clubs/111400.png,A-League,https://futhead.cursecdn.com/static/img/22/leagues/351.png,Australia,https://futhead.cursecdn.com/static/img/22/nations/195.png,Right,1,2,13/01/1989,194cm,Medium/Medium,Silver,67,67,66,63,67,44,67
761,Andrew Tarbell,https://futhead.cursecdn.com/static/img/22/players/232082.png,GK,Austin FC,https://futhead.cursecdn.com/static/img/22/clubs/114161.png,Major League Soccer,https://futhead.cursecdn.com/static/img/22/leagues/39.png,United States,https://futhead.cursecdn.com/static/img/22/nations/95.png,Right,1,2,7/10/1993,191cm,Medium/Medium,Bronze,63,63,63,58,69,29,62
